id,programma_ufficiale,evento_annullato,data inizio,data fine,titolo,sottotitolo,descrizione,rassegna,progetto,tema_dossier,format,categoria_principale,altre_categorie,date_evento,orari_evento,tipo_costo,coorganizzatori_clean,partner,sponsor,artisti,comune,provincia,regione,nazione
2399,NO,NO,22/06/2019,22/06/2019,#èunaltrAvventura...sembra strana ma la viviamo lo stesso,Tecniche Naturali per fuggire dallo Stress,"Quattro amiche, naturopate e non solo, decidono di fare una vacanza insieme da Roma al Salento, con una sosta speciale a Matera. In questo viaggio “spazio temporale” le loro storie, molto differenti, si intrecciano con i percorsi professionali di ognuna per offrire ai lettori riflessioni, suggerimenti e tecniche naturali, scaturite da un cammino interiore che ha radici profonde nelle loro esperienze di vita. Le vicende reali delle autrici, andando oltre gli argomenti trattati, si riversano nelle garbate, simpatiche ed ironiche figure che “aleggiano” nelle pagine della prima parte del libro. La seconda sezione è un piacevole ed insolito approccio multidisciplinare su temi chiave: la salute e l’essenzialità della vita.  #èunaltravventura...sembra strana ma la viviamo lo stesso - è un libro piacevole, a tratti autoironico, meritevole di essere letto sia per la sua originalità stilistica sia per acquisire un più salutare modo di vivere. Le Autrici, D. Brodesco, L. Galmarini, M. Minafra e L. Viola, saranno presenti all'incontro per rispondere alle domande del pubblico.  ",La Cultura per la difesa della Salute,,,Conferenza,Letteratura,Education;Food;Scienza,22/06/2019,18:30-19:30,1,"Libreria Mondadori Matera, Mondadori Bookstore, Lucia Viola, Daniela Brodesco, Luisa Galmarini, Marcella Minafra",Mondadori Bookstore,,,Matera,Matera,Basilicata,Italia
2718,NO,NO,04/05/2019,04/05/2019,#MiniPlay14,Giochi seri per la collaborazione di squadra,"#play14 è un evento internazionale dedicato al serious gaming. Dal 2016, Agile Reloaded ne organizza l’edizione italiana che, dalla consueta sede di Milano, si sposta nel 2019 sui colli bolognesi.  Ma che cosa è il serious gaming e in cosa consiste l’edizione principale di #play14? In questo incontro faremo un assaggio delle tematiche del “gioco serio” e delle modalità con cui le viviamo al #play14. Il gioco è un invito alla libertà e rappresenta, anche negli adulti, una chiave per la creatività. Per questo il gioco sta sempre più diventando uno strumento per imparare, capire e insegnare. Grazie al serious gaming è possibile affrontare temi di team building, analisi retrospettiva, apprendimento, modellazione, problem solving e molto altro ancora. Durante questo #miniplay14 a Matera, con un approccio estremamente informale, divertente e stimolante, i partecipanti faranno una “degustazione” delle tematiche e dei metodi tipici del serious gaming   Antonio Fazio - Agile Coach - Facilitatore #play14  BIO Mi definisco un fresco amante dell’agilità, affascinato dalle metodologie apprese ed entusiasta nello scoprirne di nuove. Faccio del primo valore del manifesto “persone ed interazioni prima di processi e strumenti” la mia stella polare nel mezzo del mio viaggio professionale, che da poco mi vede apprendista nell’arte dell’ 'agile coach”.  Cerco di non dimenticare però l'importanza di quello che deve essere prodotto per l'utente finale, software funzionante o un prodotto/servizio che abbia la qualità richiesta.Amo perdermi per le strade di Barcellona, il ponentino che mi accarezza il viso, il rumore dei tacchetti delle scarpe da calcio prima dell’entrata in campo e la relazione sentimentale che ebbero i miei nonni materni. Antonio Fazio LinkedIn Profile   Raffaele Sacco - Scrum Master - Host Miniplay14 Matera BIO In famiglia mi chiamano l'Australiano perche' alcuni anni fa ho deciso di traferirmi nella terra dei canguri. Down Under ho avuto la fortuna di conoscere persone meravigliose che mi hanno dato la possinbilita' di crescere professionalmente ma sopratutto umanamente abbracciando la filosofia Agile e i suoi frameworks.   Credo fermamente che con il gioco possiamo imparare concetti importanti e trasferirli nell'ambito lavorativo e personale ed e' per questo che ho voluto promuovere un assaggio di #play14 a Matera.   Le citazioni che hanno accompagnato il mio cambiamento sono in ordine: 'Se dai cose belle al Mondo, il Mondo ti da cose belle' 'Non perdo mai, o vinco o imparo' 'Sbagliare e' necessario!'   Nuoto 2 km al giorno. Neofita dello Yoga e amatore di Beach Vollayball. Mi piace circondarmi di persone interessanti con le quali condividere momenti ed esperienze. Raffaele Sacco LinkedIn Profile",#MiniPlay14,,,Giochi Urbani,Education,Digitale;Scienza,4/5/2019,10:30-13:30,1,Agile Reloaded,,Agile Reloaded,,Matera,Matera,Basilicata,Italia
3116,SI,NO,01/09/2019,01/09/2019,#URLA – Sound parade,evento inserito nel programma dell'Open Sound Festival,"Open Sound Festival (OSF) è un evento mai sperimentato prima, un mix unico tra street-carnival, festa folk, rave, performance d’arte e musica contemporanea, dove strumenti antichi di millenni incontrano elettronica e sound system, campanacci, chitarre elettriche, zampogne, cupa-cupa, subwoofer, urla, canti polifonici. OSF esplora le radici della musica come fenomeno di produzione collettiva e valorizza la musica come bene comune. Alla sua prima edizione, dal 28 Agosto al 1 Settembre 2019, OSF presenta un programma di cinque giorni con mostre, installazioni, workshop e prove aperte, performance sonore tra l’universo ancestrale di antichi strumenti lucani e la musica contemporanea, rappresentata da musicisti e producer di profilo internazionale. A chiusura del OSF, domenica 1 Settembre un corteo sonoro si snoderà per le vie dei Sassi di Matera, tra i beat gravi e ossessivi dei cupa cupa, vocalizzi femminili arbëreshë, campanacci, canti a zampogna, maschere carnevalesche sonorizzate. IL PROGRAMMA 1 SETTEMBRE - Sassi - dalle h 18:00 Percorso:- Piazza Vittorio Veneto / h 18:00 – Partenza Corteo- Piazza San Giovanni- Convento di Sant'Agostino- Chiesa San Antonio Abate- Duomo- Belvedere Pascoli- Piazza San Pietro Caveoso / h 20:00 - Arrivo Corteo La performance, una gigantesca opera sonora in movimento, sarà orchestrata dal compositore e artista multimediale Yuval Avital che ha creato per l’occasione una “partitura geografica” originale, che mette a dialogo arte e musica contemporanea con sonorità e immaginari antichi di millenni, sullo sfondo delle gravine di Matera, i canyon lucani scavati dall’acqua. I quattro cortei che scenderanno verso Piazza San Pietro Caveoso saranno formati da: Campanacci di San Mauro Forte, Cupa Cupa e Maschere di Tricarico, Coro Arbrereshe di San Costantino Albanese, Zampogne del Pollino, Rumiti di Satriano, Cantori a zampogna e Bassa Musica di Accettura, Banda di Tito e altri.  Tutte le info e gli aggiornamenti su https://opensoundfestival.eu   Fotografia 'Inside The Bells' © Yuval Avital",Open Sound Festival,Open Sound – Where music is a common good,Futuro Remoto,Spettacolo,Musica,,1/9/2019,18:00-21:00,1,Ass. Cult. Multietnica,"MUSIC INNOVATION HUB Spa Impresa Sociale,EUROPAVOX,KRIKKA,UNIVERSITÀ DEGLI STUDI DI MILANO",BCC Basilicata,Yuval Avital,Matera,Matera,Basilicata,Italia
3783,NO,NO,12/08/2019,12/08/2019,#VicinatoInFesta,Scopri le antiche tradizioni,"Il #VicinatoInFesta nasce dal desiderio del Sant'Angelo Luxury Resort e del RegiaCorte - Restaurant & Lounge Terrace, di creare un evento in cui gli ospiti possanorespirare l’amore verso la nostra città, le sue tradizioni e possano vivere le emozioniche solo la tipicità del cibo, osservando le nostre nonne impastare la pasta fresca, icaldi profumi del Vino Aglianico e gli odori del Pane appena sfornato, possonotrasmettere.Il #VicinatoInFesta è un incontro di Famiglia, una festa tra amici e buoni vicini dicasa, come si usava un tempo, ed è con questo spirito che verranno accolti coloro chevi parteciperanno.Tra musica folk e maestri artigiani, il cibo tradizionale sarà preparato a vista per poterspiegare, agli amici presenti, quei profumi che vanno oltre la ricetta.La parola Esperienza è ciò che vuole offrire il Vicinato in Festa, un viaggio emotivo perconoscere attraverso sapori e saperi antichi, le meraviglie del luogo che li ospita. Vi aspettiamo il 12 Agosto!",#VicinatoInFesta,,,Festival,Food,,12/8/2019,,2,,,"Regia Corte,San Pellegrino,Egoitaliano,Cantina di Venosa",,Matera,Matera,Basilicata,Italia
2817,SI,NO,09/05/2019,09/05/2019,#VULTUREmozioni,Comune di Rionero in Vulture,"L’utensile, nel senso più largo del suo significato, non è altro che il prolungamento della mano ed estensione del pensiero che lo muove e lo esercita. Appartiene, a chi lo usa, ad una mente che ha acquisito nel tempo maestria ed abilità tali da costruire oggetti di uso comune e quotidiano di un mondo che lo appartiene e che è formato di un tempo lento e soprattutto di essenzialità. “Hanno, questi oggetti forma e funzione tali da diventare “macchine costruite per assolvere ad una specifica funzione”. Rionero in Vulture vanta il privilegio di essere geograficamente ubicato alle falde del Vulcano spento, il VULTURE, dalle quali sgorgano acque sulfuree, acidule oltre ai terreni che sono vocati alla coltivazione del grano della vite e degli ulivi, avendo cosi una sana economia Agricola. Non di meno erano ed in parte rimangono le attività di Artigianato tramandato per secoli da padre in figlio conservando tutto la colta ed abile manualità che oggi appare superata dall’avvento della tecnologia sempre più meccanizzata ed informatizzata, distruggendo le attività tradizionali, fondamentale nello sviluppo dell’intelligenza. PROGRAMMA h 9:00 - Campus – Via Monticchio Saluti: - Antonella Ruggeri, Dirigente Scolastico I.I.S. G. Fortunato - Mons. Ciro Fanelli, Vescovo di Melfi Rapolla Venosa - Paride Leporace, Direttore Lucana Film Commission - Deana Summa, Referente ADI SD Basilicata h 9:30  Intervengono:  - Roberto Chiesi, Responsabile Centro Studi Archivio Pasolini - Fondazione Cineteca Bologna Cristo si è fermato a Eboli: dal romanzo di C. Levi al film di F. Rosi - Giuseppe Accascina, Sapienza  Università di Roma Le tavole di Leonardo sui poliedri per il De Divina Proportione di L. Pacioli - Francesco Giasi, Direttore Fondazione Gramsci   L'ultimo anno di libertà. Politica e cultura in Italia nel 1926 Coordina: - Michela Costantino, ADI SD Associazione degli Italianisti - Sezione didattica                  h 16:00 - Piazza Giustino Fortunato e vie della Città - Caccia al tesoro “Rionero alla ricerca dell’identità perduta” a cura di Pro Loco Rionero e I.I.S. G. Fortunato h 17:30 - Palazzo Fortunato - Recital Musicale “Puccini a Palazzo” a cura del Maestro, musicologo e compositore Nicola Hansalik Samale  h 19:00 - Spettacolo Teatrale “Ombre di Casa” a cura della “Compagnia Chiamata alle Arti”  h 21:00 - Piazza Fortunato - Spettacoli con Artisti di Strada a cura de’ “la Compagnia dei Folli”   ** Il Comune di Rionero in Vulture potrà essere raggiunto tramite il servizio navetta 'Capitale per un giorno' con partenza da Matera. Per info e prenotazioni, rivolgersi a: Ridola Viaggi, Via Domenico Ridola, 54 (MT) | +39 0835 314233 - escursioni@ridolaviaggi.it - www.ridolaviaggi.it ",,Capitale per un giorno,Utopie e Distopie,Conferenza,Education,Letteratura;Digitale;Fotografia;Cinema,9/5/2019,10:00-21:00,1,Comune Di Rionero In Vulture,,,,Rionero In Vulture,Potenza,Basilicata,Italia
3720,SI,NO,12/10/2019,09/11/2019,1/16’ - Origin,Mostra interattiva di opere del Pre-Cinema,"GIORNI E ORARI DI APERTURA Mercoledi - Giovedì - Venerdì - Sabato - Domenica Dalle 10:00 alle 13:30 e dalle 16:30 alle 19:00 1/16' - Origin è una mostra di opere ispirate al pre-cinema che, partendo dal processo cinematografico collettivo per la realizzazione del film “Marghe e sua madre” diretto da Mohsen Makhmalbaf, ripercorre e reinterpreta i set/location del film e ne rilegge il paesaggio.Partendo dagli esordi del Cinema, si vuole condurre il pubblico nel viaggio “meraviglia” dell’effetto apparente delle immagini in movimento attraverso l’interazione e la fruizione delle opere e dei meccanismi realizzati quali la camera oscura, lo zootropio, il fenachistoscopio, il taumatropio, il folioscopio.1/16' è il tempo necessario al nostro occhio per generare sulla retina l’effetto “ingannevole” della sovraimpressione e del movimento, il big bang da cui è scaturita la narrazione filmica. Questi i riferimenti che hanno ispirato nove artisti internazionali nella realizzazione di opere dell’archeologia del cinema raccontando la dimensione dei luoghi e dei non luoghi come processo di riflessione collettiva.La mostra è in collaborazione con: Museo Nazionale del Cinema di Torino e il CineParco TILT  CREDITS:Ideazione mostra e coordinamento:Claudia D’Anna, Rocco CalandrielloArtisti:Aurore Émaille / FranciaAntonio AndrisaniDomenico Dell'OssoRosita UricchioSilvio GiordanoMaria D’AnnaAnna Budanova / RussiaOlga Poliektova, Tatiana Poliektova / RussiaAllestimenti:Cosimo Viggiani, Adriano Laviola, Claudia D’Anna, Rocco CalandrielloSupporto Tecnico:Flavio Russo, Frascella Emanuele srl, Bitmovies srlProgettazione Zootropio, Taumatropio e Fenachistoscopio:Fiorenzo D’Onofrio   Ufficio StampaTonia Satriano   ",,Formula Cinema,Riflessioni e Connessioni,Mostra,Cinema,Design e Architettura;Arte Contemporanea,"12/10/2019,13/10/2019,14/10/2019,15/10/2019,16/10/2019,17/10/2019,18/10/2019,19/10/2019,20/10/2019,21/10/2019,22/10/2019,23/10/2019,24/10/2019,25/10/2019,26/10/2019,27/10/2019,28/10/2019,29/10/2019,30/10/2019,31/10/2019,01/11/2019,02/11/2019,03/11/2019,04/11/2019,05/11/2019,06/11/2019,07/11/2019,08/11/2019,09/11/2019","10:00-13:30,16:30-19:00",2,"Associazione Allelammie, Lucana Film Commission","Centrum Sztuki WRO/ WRO Art Center - Wroclaw (Polonia),Euro Net ,Mediterraneo Cinematografica,Museo Nazionale del Cinema Torino,T!LT - Centro per la creatività di Marconia di Pisticci (MT),Liceo Classico E. Duni-Levi",,"Antonio Andrisani,Aurore Émaille, Francia,Maria D’Anna, Italia,Olga Poliektova, Tatiana Poliektova | Russia,Pavel Jalicki, Polonia,Rosita Uricchio, Italia,Silvio Giordano, Italia",Matera,Matera,Basilicata,Italia
3013,NO,NO,08/06/2019,08/06/2019,1° Concorso Nazionale di Chitarra Elettrica 'A.Gi.Mus. Electric Guitar - Città di Francavilla Fontana',,,STAGIONE ARTISTICA 2019 - A.GI.MUS. FRANCAVILLA FONTANA,,,Festival,Musica,,8/6/2019,,1,,,,,Francavilla Fontana,Brindisi,Puglia,Italia
2891,NO,NO,30/06/2019,01/07/2019,1° Festival Effimero della Città dei Sassi,Incontro arti effimere,"Per entrambe le giornate è previsto il ritrovo di 11 artisti Madonnari, che realizzeranno altrettanti pannelli a rappresentazione delle varie fasi della Festa in onore di Maria SS. della Bruna, a partire dalle fasi salienti in cui si articola la Processione dei Pastori, fino alla fase finale della giornata, con lo “Strazzo” del Carro e gli spettacoli pirotecnici.  Coinvolgeremo i bambini, mettendo a disposizione una zona a loro riservata nel quale potranno esprimere la loro creatività colorando con gessetti ispirati e seguiti dai madonnari.  Nella giornata del 01/07/2019 parteciperanno anche 8 Infioratori dell'associazione 'Infioritalia' che con la loro tecnica rappresenteranno l’immagine di Maria SS. della Bruna.  Abbiamo chiesto anche la partecipazione dell’artista materana Francesca Cascione che per l’occasione riprodurrà un Angelo di cartapesta per definire questa unione di forme d’arte effimera.",,,,Festival,Street Art,,"30/06/2019,01/07/2019",07:00-22:00,1,Zefiro Aps,,,,Matera,Matera,Basilicata,Italia
2944,SI,NO,07/06/2019,07/06/2019,1° giorno di Festival Breadway,Performance artistiche e musica dal vivo,"Breadway è un festival di food e design che ripercorre la filiera che conduce alla preparazione del pane. Ogni giorno il quartiere Piccianello si anima per riscoprire la convivialità, il piacere dello stare insieme attraverso performance artistiche, spettacoli, stazioni narrative, installazioni, workshop e laboratori in cui cittadini e visitatori sono coinvolti in un’esperienza di avvicinamento ad un patrimonio di saperi, sapori e tradizioni culturali.  PROGRAMMA  10:00 - 13:00 > 15:00 - 19:00 / Mulino Alvino Mostra ADI Associazione Design Industriale - “Breadway” - Bread for Earth Mostra IED School of Design Barcellona - Pan Madre   10:00 > 12:00 / Piazza Marconi Il Cooking Class a cura dell’Ass. Cuochi Materani Derado Vandemoortele e Consorzio I.G.P pane di MATERA sfida artigianato - industria   15:30 > 18:30 / Rione Piccianello Via Liguria – Via Giovanni Mele Cucine(s) Matera: Atelier di costruzione partecipata di una grande tavolata che si snoderà nel quartiere. Una creazione collettiva che trasforma lo spazio in luogo unico e fa nascere relazioni intorno ad un tavolo. A cura di Floriane Facchini&Cie      16:00 > 19:00 / Piazza Marconi PAN: Un panificio mobile in cui il pubblico impasta ingredienti e storie. Performance a cura di Catalina Pollak Williamson   17:00 > 18:00 / Forno Perrone, Via Nazionale 52 Anatomic Bread Bodies: una lezione anatomica in cui sezionare il pane per evocare ricordi di viaggi e migrazioni. Attraverso memorie sensoriali si presentano storie di italiani che hanno lasciato il paese negli ultimi 50 anni. Performance a cura di Rares Augustin Craiut e Xavier Gorgol   18:00 > 19:30 / Chiesa Rupestre Cristo La Gravinella Lo stomaco, la grotta e il forno: antri misteriosi per la lettura del futuro. Nel forno, nella bocca e nello stomaco l’impasto subisce trasformazioni inattese e sprigiona sensi, sapori e nuove mostruose forme di vita: cosa succederebbe se come aruspici postmoderni ci affidassimo allo stomaco, alla lettura delle viscere per raccontare il futuro interrogando il potere del lievito? Performance Laboratorio di Gosie Vervloessem   20:00 > 21:00 / Piazza Marconi Musica Da Cucina. Un concerto dove gli utensili diventano strumenti per costruire canzoni delicate, immersi in un flusso sonoro di armonie di chitarra, clarinetto e voci. Fabio Bonelli trasforma l'ambiente della cucina in magia e suono.    21:00 > 23:00 / Piazza Marconi Skanderground. Si denota la matrice musicale d’ispirazione, ovvero lo ska; matrice che ben presto si tinge di differenti sfumature come l’indie, il reggae, evidenziando le influenze dei vari componenti.  ",,Breadway - Le Vie del pane,Radici e Percorsi,Festival,Food,Design e Architettura;Musica;Arte Contemporanea,7/6/2019,10:00-23:00,1,Murgiamadre (food.Culture.Territory),"Università degli Studi di Bari ,IED -Barcellona,ADI - Associazione per il disegno Industriale ,Indisciplinarte,Consorzio IGP Pane di Matera,Slow Food",BCC di Laurenzana e Novasiri,"Floriane Facchini&Cie,Catalina Pollak Williamson,Rares Augustin Craiut e Xavier Gorgol ,Gosie Vervloessem,Fabio Bonelli ,Scanderground",Matera,Matera,Basilicata,Italia
2787,NO,NO,01/05/2019,01/05/2019,1° Maggio Escursione Guidata in Gravina,"1° maggio escursione Guidata in gravina Raduno ore 9:00 piazzale Matera Arredamenti Via Selva San Vito, 23 Laterza, Taranto Matera Arredamenti Via Selva S. Vito, 23, 74014 Laterza TA 099 821 6774 CLICCA QUI PER RAGGIUNGERCI!!https://maps.app.goo.gl","1° maggio escursione Guidata in gravina  Raduno ore 9:00 piazzale Matera Arredamenti Via Selva San Vito, 23 Laterza, Taranto  Matera Arredamenti Via Selva S. Vito, 23, 74014 Laterza TA 099 821 6774 CLICCA QUI PER RAGGIUNGERCI!!https://maps.app.goo.gl/9wfDJywFMmv4okSa9  COLAZIONE OFFERTA NEL PUNTO VENDITA CON CAFFE' BEVANDE E UN ASSAGGIO DI PRODOTTI DA FORNO LAERTINI !",,,,Spettacolo,Education,,1/5/2019,09:00-12:15,2,"Giovanni Matera, Angelo Verdano",,"Matera Arredamenti,Angelo Verdano,Rosa&Wanda Ristorante Pizzeria Green,Oleificio La Selva,Panificio Tamborrino",,Laterza,Taranto,Puglia,Italia
2400,NO,NO,23/03/2019,23/03/2019,1° Raduno Nazionale dei Roma Club AIRC,ROMA CLUB LUCANIA,"nell'ambito degli eventi che avranno luogo quest'anno nella “Capitale Europea della Cultura” il Roma Club Lucania organizza il “1° RADUNO NAZIONALE DEI ROMA CLUB AIRC”, che si terrà durante il fine settimana del 23 e 24 marzo 2019. L'evento avrà il patrocinio del Comune di Matera e della “Fondazione Matera-Basilicata 2019” . A scopo socio-culturale a margine dello stesso verranno presentati alcuni libri tra i quali “Il calcio secondo Pasolini” con la presenza dello stesso autore Valerio Curcio.",,,,Conferenza,Sport,,23/03/2019,,1,"Roma Club Lucania, Scarciolla Adriano",,,,Matera,Matera,Basilicata,Italia
4793,NO,NO,13/12/2019,13/12/2019,10 HP - Tributo a Lucio Battisti,Musica italiana,"I '10Hp' sono una Tribute band materana del grande cantautore Lucio Battisti. Il gruppo, composto da 4 musicisti di diversa estrazione musicale e buona esperienza,  propone i più famosi brani del cantautore reatino, uno dei più influenti ed importanti autori della musica leggera italiana. L'intento non è quello di fare delle cover 'fotocopia' degli originali ma di riarrangiare i brani a modo proprio, andando nella stessa direzione che seguiva proprio la musica di Lucio Battisti, una musica 'libera'. NB: Posti in esaurimento, consigliata prenotazione",,,,Concerto,Musica,,13/12/2019,,1,,,,,Matera,Matera,Basilicata,Italia
4200,NO,NO,05/10/2019,04/11/2019,100 galline tra i Sassi di Matera,dal sogno al segno,"Dal 5 Ottobre al 4 Novembre Matera ospiterà 100 galline in terracotta policroma, che animeranno via San Gennaro nel rione Vetera del Sasso Barisano. Le ceramiche fanno parte dell’installazione di Francesca Pastore, artista di origine lucana che, per la Capitale europea della cultura 2019, ha realizzato delle opere di alto artigianato artistico, con un’altezza che varia da 110 a 160 cm, utilizzando l’antica tecnica a colombino.“Cento galline tra i Sassi di Matera”,  come recita il titolo dell’installazione, per invitare passanti e residenti a sorridere e sognare, attraverso le coloratissime storie che le allegre pollastre custodiscono sulle loro pance. Storie che raccontano di pesci e aquiloni in volo, arcobaleni e campi di grano, fino alle case bianche dai comignoli fumanti che ricordano Pisticci, il paese della provincia materana dove è nata l’artista. Dal sogno al segno, al termine dell’incontro con le variopinte galline, ciascuno potrà lasciare una traccia, scrivendo o disegnando pensieri e emozioni su dei panni che saranno appesi a una corda rossa, per far rivivere l’atmosfera del vicinato negli antichi rioni materani. L’interazione tra opera e spettatore è l’elemento essenziale dell’installazione, che è pensata come un evento collettivo, che invita ciascuno alla partecipazione attiva. Ha scritto Edoardo Delle Donne, curatore dell’installazione e del catalogo: <>.  L’installazione è accompagnata dal catalogo pubblicato da Edizioni Magister, con i testi di Benedetta Tintillini, che attraverso brevi filastrocche e aforismi, descrivono le storie custodite dalle galline. L’iniziativa è promossa dal Circolo La Scaletta, in collaborazione con Residence Sassi San Gennaro e BCC Basilicata e con il patrocinio del Comune di Matera. L’inaugurazione è in programma venerdì 4 ottobre alle 18, presso la sede de La Scaletta (in via Sette Dolori, 10.). A seguire si terrà la visita all’installazione.   Francesca Pastore, nasce a Pisticci (Matera) e dedica all’arte, nelle sue diverse forme, tutta la sua vita. Lavora nel mondo del cinema come scenografa e costumista, nell’editoria come illustratrice. Ha prodotto una pièce teatrale, ideato e realizzato giochi da tavolo e le mitiche figurine Panini, oltre ad aver fondato un giornale. Grazie alla sua creatività ha ideato spot pubblicitari senza mai, lungo tutta la sua carriera, perdere di vista l’arte. Attualmente si dedica a tempo pieno alla pittura, alla scultura ed alla terracotta nel suo studio di Cottanello, in provincia di Rieti, immersa nel verde e nel silenzio dei boschi della Sabina.    ",,,,Mostra,Arte Contemporanea,Arte Contemporanea,"05/10/2019,06/10/2019,07/10/2019,08/10/2019,09/10/2019,10/10/2019,11/10/2019,12/10/2019,13/10/2019,14/10/2019,15/10/2019,16/10/2019,17/10/2019,18/10/2019,19/10/2019,20/10/2019,21/10/2019,22/10/2019,23/10/2019,24/10/2019,25/10/2019,26/10/2019,27/10/2019,28/10/2019,29/10/2019,30/10/2019,31/10/2019,01/11/2019,02/11/2019,03/11/2019,04/11/2019",06:00-06:00,1,Bcc Basilicata,Residence Sassi San Gennaro,,,Matera,Matera,Basilicata,Italia
4495,NO,NO,26/10/2019,26/10/2019,100 voci di Nuoro per Matera,Nuoro incontra Matera,"La Sardegna, come ogni terra del mondo, quando canta preferisce cantare d’amore. La forma corale è la più fortunata, la più conosciuta e la più apprezzata. Un coro che canta contiene moltitudini. Molti cori insieme sono un raro e delicato esperimento di armonizzazione delle moltitudini: cento voci d’uomo dipingono le bramosie d’amore di un popolo intero: gli innamoramenti, le nostalgie, le ricorrenze. Ogni voce ha in sé il trascorso della persona che la custodisce. Quindi non si tratta più di cantare la più famosa canzone d’amore in lingua sarda. Sarebbe cosa da poco. Si tratta piuttosto di stare ad ascoltare gli infiniti modi in cui cento sardi hanno amato o sono stati amati. Nei loro accordi ci sono le madri, le spose, le figlie. Ogni oggetto di desiderio, ogni desiderio di cura, la cura di ogni gesto. In occasione delle giornate di Nuoro a Matera, uno dei progetti artistici più suggestivi del Dossier della Città del Nobel Grazia Deledda Candidata Finalista a Capitale Italiana della Cultura 2020. Saranno presenti il Coro Gli amici del folklore, il Coro Grazia Deledda, il Coro Nugoro amada, il Coro di Nuoro, il Coro Ortobene, il Coro Su Nugoresu  ",,,,Concerto,Musica,,26/10/2019,20:00-21:00,1,"Comune Di Nuoro, Fondazione Matera Basilicata 2019, Arcidiocesi di Matera – Irsina",,,,Matera,Matera,Basilicata,Italia
2433,NO,NO,11/05/2019,14/05/2019,11° A.GI.MUS. Concorso Musicale Internazionale,Città di Francavilla Fontana,"L'11° Concorso Musicale Internazionale 'A.Gi.Mus. - Città di Francavilla Fontana' è organizzato dalla A.GI.MUS. - Associazione Giovanile Musicale - Sezione di Francavilla Fontana - e si propone di promuovere la cultura musicale, di valorizzare istituzioni musicali e musicisti, nonché di favorire scambi culturali internazionali finalizzandoli alla promozione turistica del territorio. Il presente Concorso è inserito nella Programmazione Ufficiale della Stagione Artistica 2019  della A.Gi.Mus. di Francavilla Fontana e si avvale del Patrocinio del MIUR - Ministero dell'Istruzione, dell'Università e della Ricerca Scientifica -, del MIBACT - Ministero del Beni Artistici, Culturale e del Turismo -, dell'Assessorato alla Cultura del Comune di Francavilla Fontana, della Fondazione Matera 2019 'Capitale Europea della Cultura' e della Scuola Musicale Comunale 'Città di Francavilla Fontana'.  ",STAGIONE ARTISTICA 2019 - A.GI.MUS. FRANCAVILLA FONTANA,,,Festival,Musica,,"11/05/2019,12/05/2019,13/05/2019,14/05/2019",09:00-21:00,1,,,,,Francavilla Fontana,Brindisi,Puglia,Italia
2434,NO,NO,15/05/2019,15/05/2019,11° A.GI.MUS. S.M.I.M. - Concorso Musicale Nazionale,,"L'11° Concorso Musicale Nazionale 'A.Gi.Mus. S.M.I.M. - Città di Francavilla Fontana' è organizzato dalla A.GI.MUS. - Associazione Giovanile Musicale - Sezione di Francavilla Fontana, ed è riservato esclusivamente ad alunni delle SCUOLE MEDIE AD INDIRIZZO MUSICALE dell'intero territorio nazionale italiano. Il presente Concorso è inserito nella Programmazione Ufficiale della Stagione Artistica 2019  della A.Gi.Mus. di Francavilla Fontana e si avvale del Patrocinio del MIUR - Ministero dell'Istruzione, dell'Università e della Ricerca Scientifica -, del MIBACT - Ministero del Beni Artistici, Culturale e del Turismo -, dell'Assessorato alla Cultura del Comune di Francavilla Fontana, della Fondazione Matera 2019 'Capitale Europea della Cultura' e della Scuola Musicale Comunale 'Città di Francavilla Fontana'.  ",STAGIONE ARTISTICA 2019 - A.GI.MUS. FRANCAVILLA FONTANA,,,Festival,Musica,,15/05/2019,09:00-18:00,1,,,,,Francavilla Fontana,Brindisi,Puglia,Italia
4375,NO,NO,12/10/2019,12/10/2019,12 verdi fatiche: Eracle e il suo mito,"Arte, psicologia e archeologia.","In occasione della Giornata del Contemporaneo il Polo Museale della Basilicata presenta: '12 Verdi Fatiche: Eracle e il suo mito. Arte, psicologia e archeologia' mostra delle microinstallazioni polimateriche realizzate da Rossella Forenza, a cura dell'autrice. 'La figura di Eracle nella Basilicata antica attraverso i corredi esposti nel museo', a cura di Mara Romaniello.Vi aspettiamo in tanti!",Giornata del Contemporaneo,,,Mostra,Arte Contemporanea,Arte Classica;Education;Design e Architettura,12/10/2019,18:30-21:00,1,,,,,Potenza,Potenza,Basilicata,Italia
